iso3,category,indicator,value,unit,year,source
NZL,aviation,air_passengers,15033155.0,passengers/year,2023,World Bank via Our World in Data
CZE,aviation,air_passengers,2175764.0,passengers/year,2023,World Bank via Our World in Data
NLD,aviation,air_passengers,41436804.0,passengers/year,2023,World Bank via Our World in Data
COD,aviation,air_passengers,1150170.0,passengers/year,2023,World Bank via Our World in Data
NPL,aviation,air_passengers,4289298.0,passengers/year,2023,World Bank via Our World in Data
DOM,aviation,air_passengers,996238.0,passengers/year,2023,World Bank via Our World in Data
NRU,aviation,air_passengers,39104.0,passengers/year,2023,World Bank via Our World in Data
NAM,aviation,air_passengers,60304.0,passengers/year,2023,World Bank via Our World in Data
MMR,aviation,air_passengers,3541244.0,passengers/year,2023,World Bank via Our World in Data
ECU,aviation,air_passengers,4567423.0,passengers/year,2023,World Bank via Our World in Data
MOZ,aviation,air_passengers,680108.0,passengers/year,2023,World Bank via Our World in Data
MAR,aviation,air_passengers,9354197.0,passengers/year,2023,World Bank via Our World in Data
EGY,aviation,air_passengers,16672111.0,passengers/year,2023,World Bank via Our World in Data
CRI,aviation,air_passengers,1971057.0,passengers/year,2023,World Bank via Our World in Data
MNG,aviation,air_passengers,773702.0,passengers/year,2023,World Bank via Our World in Data
OMN,aviation,air_passengers,8697025.0,passengers/year,2023,World Bank via Our World in Data
COG,aviation,air_passengers,147084.0,passengers/year,2023,World Bank via Our World in Data
KHM,aviation,air_passengers,675283.0,passengers/year,2023,World Bank via Our World in Data
STP,aviation,air_passengers,38767.0,passengers/year,2023,World Bank via Our World in Data
WSM,aviation,air_passengers,42120.0,passengers/year,2023,World Bank via Our World in Data
RWA,aviation,air_passengers,1537008.0,passengers/year,2023,World Bank via Our World in Data
CMR,aviation,air_passengers,331025.0,passengers/year,2023,World Bank via Our World in Data
RUS,aviation,air_passengers,98872620.0,passengers/year,2023,World Bank via Our World in Data
ROU,aviation,air_passengers,2806654.0,passengers/year,2023,World Bank via Our World in Data
QAT,aviation,air_passengers,37714348.0,passengers/year,2023,World Bank via Our World in Data
CAN,aviation,air_passengers,88618000.0,passengers/year,2023,World Bank via Our World in Data
PRT,aviation,air_passengers,18288976.0,passengers/year,2023,World Bank via Our World in Data
CPV,aviation,air_passengers,71784.0,passengers/year,2023,World Bank via Our World in Data
POL,aviation,air_passengers,8782362.0,passengers/year,2023,World Bank via Our World in Data
PHL,aviation,air_passengers,41501830.0,passengers/year,2023,World Bank via Our World in Data
CHL,aviation,air_passengers,21323388.0,passengers/year,2023,World Bank via Our World in Data
PER,aviation,air_passengers,17717402.0,passengers/year,2023,World Bank via Our World in Data
PRY,aviation,air_passengers,407865.0,passengers/year,2023,World Bank via Our World in Data
CHN,aviation,air_passengers,619215900.0,passengers/year,2023,World Bank via Our World in Data
PNG,aviation,air_passengers,1547502.0,passengers/year,2023,World Bank via Our World in Data
COL,aviation,air_passengers,42399044.0,passengers/year,2023,World Bank via Our World in Data
PAN,aviation,air_passengers,15750293.0,passengers/year,2023,World Bank via Our World in Data
VNM,aviation,air_passengers,55114830.0,passengers/year,2023,World Bank via Our World in Data
PAK,aviation,air_passengers,7153419.0,passengers/year,2023,World Bank via Our World in Data
ZWE,aviation,air_passengers,92494.0,passengers/year,2023,World Bank via Our World in Data
TKM,military,military_expenditure_gdp,3.11,% of GDP,1999,SIPRI via Our World in Data
ERI,military,military_expenditure_gdp,20.87,% of GDP,2003,SIPRI via Our World in Data
DJI,military,military_expenditure_gdp,2.63,% of GDP,2008,SIPRI via Our World in Data
SYR,military,military_expenditure_gdp,4.06,% of GDP,2010,SIPRI via Our World in Data
LAO,military,military_expenditure_gdp,0.19,% of GDP,2013,SIPRI via Our World in Data
ARE,military,military_expenditure_gdp,5.64,% of GDP,2014,SIPRI via Our World in Data
YEM,military,military_expenditure_gdp,3.97,% of GDP,2014,SIPRI via Our World in Data
VEN,military,military_expenditure_gdp,2.23,% of GDP,2017,SIPRI via Our World in Data
CUB,military,military_expenditure_gdp,2.88,% of GDP,2018,SIPRI via Our World in Data
UZB,military,military_expenditure_gdp,2.49,% of GDP,2018,SIPRI via Our World in Data
SDN,military,military_expenditure_gdp,0.93,% of GDP,2021,SIPRI via Our World in Data
AFG,military,military_expenditure_gdp,1.83,% of GDP,2021,SIPRI via Our World in Data
QAT,military,military_expenditure_gdp,6.5,% of GDP,2022,SIPRI via Our World in Data
LBY,military,military_expenditure_gdp,3.57,% of GDP,2023,SIPRI via Our World in Data
MMR,military,military_expenditure_gdp,6.6,% of GDP,2024,SIPRI via Our World in Data
BRN,military,military_expenditure_gdp,3.65,% of GDP,2024,SIPRI via Our World in Data
MUS,military,military_expenditure_gdp,0.15,% of GDP,2025,SIPRI via Our World in Data
MRT,military,military_expenditure_gdp,2.75,% of GDP,2025,SIPRI via Our World in Data
SOM,military,military_expenditure_gdp,1.54,% of GDP,2025,SIPRI via Our World in Data
RUS,military,military_expenditure_gdp,7.5,% of GDP,2025,SIPRI via Our World in Data
NGA,military,military_expenditure_gdp,0.91,% of GDP,2025,SIPRI via Our World in Data
SYC,military,military_expenditure_gdp,1.24,% of GDP,2025,SIPRI via Our World in Data
MLT,military,military_expenditure_gdp,0.45,% of GDP,2025,SIPRI via Our World in Data
PAK,military,military_expenditure_gdp,2.91,% of GDP,2025,SIPRI via Our World in Data
ARM,military,military_expenditure_gdp,6.09,% of GDP,2025,SIPRI via Our World in Data
OMN,military,military_expenditure_gdp,5.68,% of GDP,2025,SIPRI via Our World in Data
ESP,military,military_expenditure_gdp,2.13,% of GDP,2025,SIPRI via Our World in Data
SAU,military,military_expenditure_gdp,6.48,% of GDP,2025,SIPRI via Our World in Data
MLI,military,military_expenditure_gdp,3.87,% of GDP,2025,SIPRI via Our World in Data
MKD,military,military_expenditure_gdp,1.97,% of GDP,2025,SIPRI via Our World in Data
SVN,military,military_expenditure_gdp,1.54,% of GDP,2025,SIPRI via Our World in Data
MYS,military,military_expenditure_gdp,1.04,% of GDP,2025,SIPRI via Our World in Data
SEN,military,military_expenditure_gdp,1.56,% of GDP,2025,SIPRI via Our World in Data
DZA,military,military_expenditure_gdp,8.83,% of GDP,2025,SIPRI via Our World in Data
MWI,military,military_expenditure_gdp,1.15,% of GDP,2025,SIPRI via Our World in Data
RWA,military,military_expenditure_gdp,1.29,% of GDP,2025,SIPRI via Our World in Data
ROU,military,military_expenditure_gdp,2.28,% of GDP,2025,SIPRI via Our World in Data
NPL,military,military_expenditure_gdp,0.97,% of GDP,2025,SIPRI via Our World in Data
NER,military,military_expenditure_gdp,2.14,% of GDP,2025,SIPRI via Our World in Data
SGP,military,military_expenditure_gdp,3.05,% of GDP,2025,SIPRI via Our World in Data
ZAF,military,military_expenditure_gdp,0.74,% of GDP,2025,SIPRI via Our World in Data
PNG,military,military_expenditure_gdp,0.35,% of GDP,2025,SIPRI via Our World in Data
NAM,military,military_expenditure_gdp,2.77,% of GDP,2025,SIPRI via Our World in Data
PRY,military,military_expenditure_gdp,0.88,% of GDP,2025,SIPRI via Our World in Data
ZMB,military,military_expenditure_gdp,1.26,% of GDP,2025,SIPRI via Our World in Data
MOZ,military,military_expenditure_gdp,1.87,% of GDP,2025,SIPRI via Our World in Data
NLD,military,military_expenditure_gdp,2.19,% of GDP,2025,SIPRI via Our World in Data
PER,military,military_expenditure_gdp,0.81,% of GDP,2025,SIPRI via Our World in Data
ALB,military,military_expenditure_gdp,2.03,% of GDP,2025,SIPRI via Our World in Data
MAR,military,military_expenditure_gdp,3.54,% of GDP,2025,SIPRI via Our World in Data
PAN,military,military_expenditure_gdp,0.0,% of GDP,2025,SIPRI via Our World in Data
MEX,military,military_expenditure_gdp,0.74,% of GDP,2025,SIPRI via Our World in Data
NOR,military,military_expenditure_gdp,3.28,% of GDP,2025,SIPRI via Our World in Data
MNE,military,military_expenditure_gdp,1.89,% of GDP,2025,SIPRI via Our World in Data
NZL,military,military_expenditure_gdp,1.1,% of GDP,2025,SIPRI via Our World in Data
AGO,military,military_expenditure_gdp,1.4,% of GDP,2025,SIPRI via Our World in Data
POL,military,military_expenditure_gdp,4.5,% of GDP,2025,SIPRI via Our World in Data
KOR,military,military_expenditure_gdp,2.6,% of GDP,2025,SIPRI via Our World in Data
MNG,military,military_expenditure_gdp,0.88,% of GDP,2025,SIPRI via Our World in Data
SLE,military,military_expenditure_gdp,0.37,% of GDP,2025,SIPRI via Our World in Data
ARG,military,military_expenditure_gdp,0.56,% of GDP,2025,SIPRI via Our World in Data
NIC,military,military_expenditure_gdp,0.56,% of GDP,2025,SIPRI via Our World in Data
SVK,military,military_expenditure_gdp,2.03,% of GDP,2025,SIPRI via Our World in Data
SSD,military,military_expenditure_gdp,3.42,% of GDP,2025,SIPRI via Our World in Data
PRT,military,military_expenditure_gdp,1.71,% of GDP,2025,SIPRI via Our World in Data
PHL,military,military_expenditure_gdp,1.3,% of GDP,2025,SIPRI via Our World in Data
MDA,military,military_expenditure_gdp,0.56,% of GDP,2025,SIPRI via Our World in Data
USA,military,military_expenditure_gdp,3.12,% of GDP,2025,SIPRI via Our World in Data
AUS,military,military_expenditure_gdp,1.92,% of GDP,2025,SIPRI via Our World in Data
TUR,military,military_expenditure_gdp,1.91,% of GDP,2025,SIPRI via Our World in Data
COD,military,military_expenditure_gdp,1.38,% of GDP,2025,SIPRI via Our World in Data
DNK,military,military_expenditure_gdp,3.25,% of GDP,2025,SIPRI via Our World in Data
URY,military,military_expenditure_gdp,2.28,% of GDP,2025,SIPRI via Our World in Data
DOM,military,military_expenditure_gdp,0.8,% of GDP,2025,SIPRI via Our World in Data
TLS,military,military_expenditure_gdp,2.25,% of GDP,2025,SIPRI via Our World in Data
ECU,military,military_expenditure_gdp,2.1,% of GDP,2025,SIPRI via Our World in Data
TUN,military,military_expenditure_gdp,2.49,% of GDP,2025,SIPRI via Our World in Data
EGY,military,military_expenditure_gdp,0.61,% of GDP,2025,SIPRI via Our World in Data
CZE,military,military_expenditure_gdp,1.84,% of GDP,2025,SIPRI via Our World in Data
SLV,military,military_expenditure_gdp,1.34,% of GDP,2025,SIPRI via Our World in Data
GNQ,military,military_expenditure_gdp,0.9,% of GDP,2025,SIPRI via Our World in Data
EST,military,military_expenditure_gdp,3.37,% of GDP,2025,SIPRI via Our World in Data
TTO,military,military_expenditure_gdp,0.94,% of GDP,2025,SIPRI via Our World in Data
SWZ,military,military_expenditure_gdp,1.6,% of GDP,2025,SIPRI via Our World in Data
ETH,military,military_expenditure_gdp,0.49,% of GDP,2025,SIPRI via Our World in Data
FJI,military,military_expenditure_gdp,1.33,% of GDP,2025,SIPRI via Our World in Data
BLZ,military,military_expenditure_gdp,1.0,% of GDP,2025,SIPRI via Our World in Data
TGO,military,military_expenditure_gdp,1.87,% of GDP,2025,SIPRI via Our World in Data
FIN,military,military_expenditure_gdp,2.57,% of GDP,2025,SIPRI via Our World in Data
BEN,military,military_expenditure_gdp,0.89,% of GDP,2025,SIPRI via Our World in Data
CYP,military,military_expenditure_gdp,1.61,% of GDP,2025,SIPRI via Our World in Data
BOL,military,military_expenditure_gdp,1.21,% of GDP,2025,SIPRI via Our World in Data
HRV,military,military_expenditure_gdp,2.02,% of GDP,2025,SIPRI via Our World in Data
BGR,military,military_expenditure_gdp,2.01,% of GDP,2025,SIPRI via Our World in Data
BFA,military,military_expenditure_gdp,3.3,% of GDP,2025,SIPRI via Our World in Data
BDI,military,military_expenditure_gdp,3.24,% of GDP,2025,SIPRI via Our World in Data
BRA,military,military_expenditure_gdp,1.05,% of GDP,2025,SIPRI via Our World in Data
KHM,military,military_expenditure_gdp,1.45,% of GDP,2025,SIPRI via Our World in Data
CMR,military,military_expenditure_gdp,1.06,% of GDP,2025,SIPRI via Our World in Data
GBR,military,military_expenditure_gdp,2.35,% of GDP,2025,SIPRI via Our World in Data
CAN,military,military_expenditure_gdp,1.63,% of GDP,2025,SIPRI via Our World in Data
CPV,military,military_expenditure_gdp,0.66,% of GDP,2025,SIPRI via Our World in Data
BWA,military,military_expenditure_gdp,3.11,% of GDP,2025,SIPRI via Our World in Data
CAF,military,military_expenditure_gdp,2.33,% of GDP,2025,SIPRI via Our World in Data
TCD,military,military_expenditure_gdp,3.19,% of GDP,2025,SIPRI via Our World in Data
CHL,military,military_expenditure_gdp,1.52,% of GDP,2025,SIPRI via Our World in Data
CHN,military,military_expenditure_gdp,1.72,% of GDP,2025,SIPRI via Our World in Data
COL,military,military_expenditure_gdp,3.2,% of GDP,2025,SIPRI via Our World in Data
UKR,military,military_expenditure_gdp,39.56,% of GDP,2025,SIPRI via Our World in Data
BIH,military,military_expenditure_gdp,0.73,% of GDP,2025,SIPRI via Our World in Data
COG,military,military_expenditure_gdp,1.31,% of GDP,2025,SIPRI via Our World in Data
UGA,military,military_expenditure_gdp,1.96,% of GDP,2025,SIPRI via Our World in Data
CRI,military,military_expenditure_gdp,0.0,% of GDP,2025,SIPRI via Our World in Data
CIV,military,military_expenditure_gdp,0.77,% of GDP,2025,SIPRI via Our World in Data
FRA,military,military_expenditure_gdp,2.03,% of GDP,2025,SIPRI via Our World in Data
GAB,military,military_expenditure_gdp,1.66,% of GDP,2025,SIPRI via Our World in Data
GMB,military,military_expenditure_gdp,0.57,% of GDP,2025,SIPRI via Our World in Data
THA,military,military_expenditure_gdp,1.04,% of GDP,2025,SIPRI via Our World in Data
CHE,military,military_expenditure_gdp,0.76,% of GDP,2025,SIPRI via Our World in Data
ISR,military,military_expenditure_gdp,7.81,% of GDP,2025,SIPRI via Our World in Data
AZE,military,military_expenditure_gdp,6.47,% of GDP,2025,SIPRI via Our World in Data
ITA,military,military_expenditure_gdp,1.89,% of GDP,2025,SIPRI via Our World in Data
JAM,military,military_expenditure_gdp,1.37,% of GDP,2025,SIPRI via Our World in Data
JPN,military,military_expenditure_gdp,1.41,% of GDP,2025,SIPRI via Our World in Data
JOR,military,military_expenditure_gdp,4.56,% of GDP,2025,SIPRI via Our World in Data
SWE,military,military_expenditure_gdp,2.47,% of GDP,2025,SIPRI via Our World in Data
KAZ,military,military_expenditure_gdp,0.43,% of GDP,2025,SIPRI via Our World in Data
KEN,military,military_expenditure_gdp,1.07,% of GDP,2025,SIPRI via Our World in Data
KWT,military,military_expenditure_gdp,4.69,% of GDP,2025,SIPRI via Our World in Data
VNM,military,military_expenditure_gdp,2.15,% of GDP,2025,SIPRI via Our World in Data
KGZ,military,military_expenditure_gdp,2.92,% of GDP,2025,SIPRI via Our World in Data
LVA,military,military_expenditure_gdp,3.61,% of GDP,2025,SIPRI via Our World in Data
AUT,military,military_expenditure_gdp,1.1,% of GDP,2025,SIPRI via Our World in Data
LBN,military,military_expenditure_gdp,2.51,% of GDP,2025,SIPRI via Our World in Data
LSO,military,military_expenditure_gdp,1.63,% of GDP,2025,SIPRI via Our World in Data
LBR,military,military_expenditure_gdp,0.85,% of GDP,2025,SIPRI via Our World in Data
LTU,military,military_expenditure_gdp,3.08,% of GDP,2025,SIPRI via Our World in Data
LKA,military,military_expenditure_gdp,1.31,% of GDP,2025,SIPRI via Our World in Data
LUX,military,military_expenditure_gdp,0.85,% of GDP,2025,SIPRI via Our World in Data
IRL,military,military_expenditure_gdp,0.22,% of GDP,2025,SIPRI via Our World in Data
MDG,military,military_expenditure_gdp,0.62,% of GDP,2025,SIPRI via Our World in Data
IRQ,military,military_expenditure_gdp,2.45,% of GDP,2025,SIPRI via Our World in Data
BHR,military,military_expenditure_gdp,3.11,% of GDP,2025,SIPRI via Our World in Data
BEL,military,military_expenditure_gdp,2.01,% of GDP,2025,SIPRI via Our World in Data
GEO,military,military_expenditure_gdp,1.75,% of GDP,2025,SIPRI via Our World in Data
DEU,military,military_expenditure_gdp,2.27,% of GDP,2025,SIPRI via Our World in Data
GHA,military,military_expenditure_gdp,0.48,% of GDP,2025,SIPRI via Our World in Data
GRC,military,military_expenditure_gdp,2.99,% of GDP,2025,SIPRI via Our World in Data
TZA,military,military_expenditure_gdp,1.16,% of GDP,2025,SIPRI via Our World in Data
BLR,military,military_expenditure_gdp,2.4,% of GDP,2025,SIPRI via Our World in Data
GTM,military,military_expenditure_gdp,0.52,% of GDP,2025,SIPRI via Our World in Data
GIN,military,military_expenditure_gdp,2.03,% of GDP,2025,SIPRI via Our World in Data
